model,split_seed,partition,MUNICIP_ID
count,42,train,5210109
count,42,train,3162807
count,42,train,4107504
count,42,train,3171105
count,42,train,2806800
count,42,train,3515509
count,42,train,5220504
count,42,train,4217253
count,42,train,3122009
count,42,train,2906709
count,42,train,4313904
count,42,train,3205101
count,42,train,5209101
count,42,train,4322301
count,42,train,2601508
count,42,train,3155900
count,42,train,2109551
count,42,train,5214838
count,42,train,2202802
count,42,train,1718451
count,42,train,3544509
count,42,train,2301000
count,42,train,4303004
count,42,train,4217303
count,42,train,2403806
count,42,train,3162252
count,42,train,2210656
count,42,train,2102325
count,42,train,1505304
count,42,train,5220264
count,42,train,2916708
count,42,train,3547205
count,42,train,2703106
count,42,train,3539806
count,42,train,5216809
count,42,train,4307104
count,42,train,2907004
count,42,train,1200336
count,42,train,4314555
count,42,train,2109700
count,42,train,1709500
count,42,train,1703883
count,42,train,3515707
count,42,train,2112274
count,42,train,4119152
count,42,train,5214408
count,42,train,2108454
count,42,train,2922003
count,42,train,3161700
count,42,train,2704807
count,42,train,2407708
count,42,train,3532108
count,42,train,4113809
count,42,train,4320404
count,42,train,4127700
count,42,train,1200708
count,42,train,3152402
count,42,train,2914406
count,42,train,2105302
count,42,train,2704302
count,42,train,2604908
count,42,train,2615706
count,42,train,2110104
count,42,train,2209302
count,42,train,4318457
count,42,train,3166501
count,42,train,4106308
count,42,train,2910776
count,42,train,3549508
count,42,train,2908804
count,42,train,2616100
count,42,train,3140209
count,42,train,2909000
count,42,train,1502772
count,42,train,2601409
count,42,train,2916609
count,42,train,5205513
count,42,train,2103703
count,42,train,2204303
count,42,train,3527900
count,42,train,5218904
count,42,train,4315958
count,42,train,4306403
count,42,train,4100459
count,42,train,2705002
count,42,train,3138005
count,42,train,2610608
count,42,train,2100873
count,42,train,1507466
count,42,train,2100600
count,42,train,3525003
count,42,train,2930808
count,42,train,4122701
count,42,train,2303105
count,42,train,3140159
count,42,train,4202800
count,42,train,2306256
count,42,train,5003504
count,42,train,3146008
count,42,train,2909604
count,42,train,4204194
count,42,train,4314076
count,42,train,2205516
count,42,train,2901809
count,42,train,3545308
count,42,train,2914505
count,42,train,4212239
count,42,train,3516804
count,42,train,4309407
count,42,train,3529203
count,42,train,3106507
count,42,train,2509404
count,42,train,3555703
count,42,train,3204252
count,42,train,4218400
count,42,train,4318903
count,42,train,5105507
count,42,train,2803104
count,42,train,2514107
count,42,train,3141405
count,42,train,3146404
count,42,train,5101902
count,42,train,3157252
count,42,train,2102556
count,42,train,3162005
count,42,train,4323457
count,42,train,3146503
count,42,train,2208205
count,42,train,4305108
count,42,train,2102036
count,42,train,5213772
count,42,train,2512705
count,42,train,2406502
count,42,train,2510808
count,42,train,4300034
count,42,train,3168705
count,42,train,4104659
count,42,train,3551900
count,42,train,1505437
count,42,train,3300100
count,42,train,2919306
count,42,train,5203939
count,42,train,3139003
count,42,train,4313466
count,42,train,3125705
count,42,train,5212204
count,42,train,4206652
count,42,train,1718808
count,42,train,3503604
count,42,train,3164472
count,42,train,4209177
count,42,train,2928000
count,42,train,2906600
count,42,train,2801207
count,42,train,2701506
count,42,train,2805208
count,42,train,2505204
count,42,train,2801504
count,42,train,4214706
count,42,train,2804003
count,42,train,2804607
count,42,train,3103405
count,42,train,2902658
count,42,train,5203302
count,42,train,1100155
count,42,train,4306551
count,42,train,5204557
count,42,train,5201108
count,42,train,1302801
count,42,train,2910602
count,42,train,2313401
count,42,train,2927309
count,42,train,4110805
count,42,train,2200400
count,42,train,3510302
count,42,train,2905800
count,42,train,2107100
count,42,train,2903607
count,42,train,2900900
count,42,train,5107404
count,42,train,1302553
count,42,train,3145208
count,42,train,2705200
count,42,train,4219309
count,42,train,4312609
count,42,train,4101002
count,42,train,3140555
count,42,train,2707008
count,42,train,3526704
count,42,train,3108107
count,42,train,5205208
count,42,train,5211008
count,42,train,3157609
count,42,train,3109600
count,42,train,2919603
count,42,train,3127339
count,42,train,2702900
count,42,train,3114907
count,42,train,2109106
count,42,train,3505104
count,42,train,2207934
count,42,train,3130101
count,42,train,2407104
count,42,train,3115458
count,42,train,2502151
count,42,train,2600203
count,42,train,3157278
count,42,train,3517406
count,42,train,3532405
count,42,train,2805000
count,42,train,2608057
count,42,train,2112803
count,42,train,2307601
count,42,train,3203130
count,42,train,2804300
count,42,train,2921609
count,42,train,2919157
count,42,train,3128105
count,42,train,2919405
count,42,train,3200102
count,42,train,3102407
count,42,train,2108256
count,42,train,4121356
count,42,train,2707909
count,42,train,3540408
count,42,train,2614105
count,42,train,3515806
count,42,train,1713304
count,42,train,3553203
count,42,train,4304655
count,42,train,3154309
count,42,train,1100023
count,42,train,4320503
count,42,train,5212907
count,42,train,5217609
count,42,train,1506005
count,42,train,1506500
count,42,train,3543907
count,42,train,2507804
count,42,train,3164100
count,42,train,3131158
count,42,train,2511400
count,42,train,5220207
count,42,train,1505486
count,42,train,1704105
count,42,train,2205003
count,42,train,2607950
count,42,train,2513505
count,42,train,3138625
count,42,train,4307005
count,42,train,1718204
count,42,train,3552403
count,42,train,2312304
count,42,train,3101409
count,42,train,3304201
count,42,train,2608750
count,42,train,2206720
count,42,train,2402006
count,42,train,3509304
count,42,train,4112108
count,42,train,3513702
count,42,train,5100300
count,42,train,1502202
count,42,train,2911006
count,42,train,4211892
count,42,train,3515400
count,42,train,3529708
count,42,train,2104503
count,42,train,2103158
count,42,train,4308052
count,42,train,4119400
count,42,train,4323200
count,42,train,4202859
count,42,train,3550308
count,42,train,4116059
count,42,train,4103008
count,42,train,3505005
count,42,train,2921104
count,42,train,5300108
count,42,train,4204251
count,42,train,3137908
count,42,train,4106803
count,42,train,3511904
count,42,train,3528304
count,42,train,4300901
count,42,train,2801702
count,42,train,4123824
count,42,train,2110658
count,42,train,2107209
count,42,train,2207405
count,42,train,2305266
count,42,train,2913705
count,42,train,5217401
count,42,train,3529401
count,42,train,3516101
count,42,train,3303302
count,42,train,4206405
count,42,train,4316600
count,42,train,3535408
count,42,train,2209005
count,42,train,3505351
count,42,train,3163508
count,42,train,4301651
count,42,train,5219738
count,42,train,4107520
count,42,train,2508505
count,42,train,2914901
count,42,train,2924108
count,42,train,3554607
count,42,train,4308433
count,42,train,1705508
count,42,train,2405603
count,42,train,3532702
count,42,train,3536505
count,42,train,4116208
count,42,train,3304409
count,42,train,2802908
count,42,train,2211357
count,42,train,4312179
count,42,train,4217758
count,42,train,4115903
count,42,train,4120333
count,42,train,3203403
count,42,train,3113909
count,42,train,5212709
count,42,train,3126752
count,42,train,4113403
count,42,train,2802502
count,42,train,2400901
count,42,train,2105450
count,42,train,3136579
count,42,train,2405900
count,42,train,5107156
count,42,train,2922409
count,42,train,4115200
count,42,train,3152709
count,42,train,2308302
count,42,train,2607901
count,42,train,4317004
count,42,train,5106190
count,42,train,3171006
count,42,train,4114104
count,42,train,4212205
count,42,train,2615300
count,42,train,2917102
count,42,train,3134608
count,42,train,2106607
count,42,train,3118106
count,42,train,3553807
count,42,train,3202405
count,42,train,2210102
count,42,train,3130903
count,42,train,2401305
count,42,train,3516002
count,42,train,3305133
count,42,train,2912103
count,42,train,4308078
count,42,train,1719004
count,42,train,2512408
count,42,train,3514403
count,42,train,3202454
count,42,train,3140001
count,42,train,1301100
count,42,train,4124004
count,42,train,2609303
count,42,train,4119608
count,42,train,2931400
count,42,train,2501500
count,42,train,3509502
count,42,train,4113908
count,42,train,4110102
count,42,train,2906873
count,42,train,5005806
count,42,train,3521606
count,42,train,2301851
count,42,train,2512606
count,42,train,3501509
count,42,train,2511608
count,42,train,3135050
count,42,train,2604205
count,42,train,3534906
count,42,train,4217808
count,42,train,2201507
count,42,train,3116704
count,42,train,4204301
count,42,train,1504752
count,42,train,2400505
count,42,train,2204154
count,42,train,2404804
count,42,train,2301505
count,42,train,2203602
count,42,train,2708501
count,42,train,2918753
count,42,train,2513307
count,42,train,1718758
count,42,train,1720655
count,42,train,3130309
count,42,train,1501576
count,42,train,2610004
count,42,train,2209153
count,42,train,2802007
count,42,train,5103452
count,42,train,4110904
count,42,train,4302808
count,42,train,1501758
count,42,train,3154002
count,42,train,3152907
count,42,train,1100940
count,42,train,3156502
count,42,train,2913101
count,42,train,4200408
count,42,train,2403400
count,42,train,4316006
count,42,train,1710508
count,42,train,4122909
count,42,train,3111309
count,42,train,4215901
count,42,train,4113502
count,42,train,2905008
count,42,train,3528601
count,42,train,3549300
count,42,train,2310605
count,42,train,2200905
count,42,train,2413805
count,42,train,2201176
count,42,train,3303955
count,42,train,2414605
count,42,train,3137601
count,42,train,4302253
count,42,train,4106100
count,42,train,3556909
count,42,train,1504505
count,42,train,3155801
count,42,train,4109104
count,42,train,5106505
count,42,train,1304005
count,42,train,3512100
count,42,train,4117305
count,42,train,2505279
count,42,train,3541653
count,42,train,4210605
count,42,train,4310603
count,42,train,3120300
count,42,train,2700409
count,42,train,2928703
count,42,train,5007307
count,42,train,3305109
count,42,train,2901957
count,42,train,2200202
count,42,train,2413409
count,42,train,2933059
count,42,train,2513802
count,42,train,2404705
count,42,train,4322533
count,42,train,3521150
count,42,train,4310009
count,42,train,3109709
count,42,train,1703842
count,42,train,3169059
count,42,train,3536570
count,42,train,2307635
count,42,train,4212007
count,42,train,3205200
count,42,train,4214409
count,42,train,4107801
count,42,train,2708907
count,42,train,4127502
count,42,train,5206800
count,42,train,2308104
count,42,train,4116307
count,42,train,2210052
count,42,train,3126307
count,42,train,2804201
count,42,train,2904407
count,42,train,5200258
count,42,train,3169505
count,42,train,1303809
count,42,train,2313500
count,42,train,2211605
count,42,train,3111606
count,42,train,2613800
count,42,train,2606309
count,42,train,3535705
count,42,train,1505403
count,42,train,3503158
count,42,train,2915304
count,42,train,5107743
count,42,train,2919108
count,42,train,3506805
count,42,train,4303400
count,42,train,5219753
count,42,train,2700805
count,42,train,4209805
count,42,train,2921401
count,42,train,2607208
count,42,train,2102200
count,42,train,4118451
count,42,train,3157005
count,42,train,3112901
count,42,train,3137304
count,42,train,5103379
count,42,train,2313351
count,42,train,2210904
count,42,train,2702702
count,42,train,3165602
count,42,train,1400027
count,42,train,5220058
count,42,train,3169109
count,42,train,3132107
count,42,train,3300159
count,42,train,4214300
count,42,train,1701309
count,42,train,4318499
count,42,train,3556800
count,42,train,1100379
count,42,train,2203909
count,42,train,2507606
count,42,train,5004403
count,42,train,2411809
count,42,train,2514503
count,42,train,2513901
count,42,train,5219704
count,42,train,1702554
count,42,train,2107506
count,42,train,3161304
count,42,train,4203402
count,42,train,1101401
count,42,train,4318622
count,42,train,5221577
count,42,train,2929750
count,42,train,4305124
count,42,train,1600105
count,42,train,3526209
count,42,train,3167608
count,42,train,5100102
count,42,train,4302709
count,42,train,4218905
count,42,train,2203206
count,42,train,3108404
count,42,train,2931707
count,42,train,3511201
count,42,train,3505906
count,42,train,2800407
count,42,train,2112100
count,42,train,4321105
count,42,train,3115805
count,42,train,3142403
count,42,train,3121803
count,42,train,3501152
count,42,train,3137205
count,42,train,3144706
count,42,train,2918902
count,42,train,2311264
count,42,train,3511607
count,42,train,4312450
count,42,train,3537404
count,42,train,4111100
count,42,train,5205802
count,42,train,4314175
